id,slug,name,category,status,city,area,rating,reviews_count,authority_score,website,google_maps_url
google-ChIJ1VC8mZ6WlxIR70DLY86zdSg,gelats-d-autor-capritxo,Gelats d'Autor Capritxo,cafe,published,Palma,Palma,4.7,666,150.4825,,https://maps.google.com/?cid=2915434032811163887&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJn6ykTsKJlxIR4-MwbhlbFXw,sebastian-bar-and-grill,Sebastián Bar and Grill,cafe,published,,Santa Ponça,4.7,135,146.6708,http://www.sebastians.cafe/,https://maps.google.com/?cid=8941152799994995683&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJfRjQTgCXlxIRxFUvbVs6nhI,gisela-bakery-coffee,Gisela Bakery & Coffee.,cafe,published,,S'Arenal,4.7,40,126.2557,,https://maps.google.com/?cid=1341573903351240132&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJae4ztYg7lhIR7Ul4l8RMN0c,can-kiwi-mallorca,Can kiwi Mallorca,cafe,published,,Colònia de Sant Pere,4.7,262,157.3991,http://www.cankiwi.es/,https://maps.google.com/?cid=5131654707650513389&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJI0sdhrPFlxIRvLcSXUe2TdU,cafeteria-cafe-del-rosario-inca,Cafetería Café del Rosario - Inca,cafe,published,,Inca,4.7,215,145.6891,,https://maps.google.com/?cid=15370141520905811900&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJb6QgxDgnmBIRWLYug61JXQI,waffelbackerei-mallorca,Waffelbäckerei-Mallorca,cafe,published,,Peguera,4.7,265,142.4976,,https://maps.google.com/?cid=170373370488993368&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJl_OOnoJalhIR44rDtXyyXPw,cafeteria-vistasol-ca-ses-bessones,Cafeteria Vistasol (Ca Ses Bessones),cafe,published,,Portocolom,4.7,357,150.0777,,https://maps.google.com/?cid=18184605644110400227&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJhdOXDtJblhIRdsHKPRUyll4,cafe-forn-sa-bassa-nova,Café forn SA BASSA NOVA,cafe,published,,Portocolom,4.7,218,140.8089,,https://maps.google.com/?cid=6815690152884224374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ6fL51G6TlxIRVJMsCcUDWGE,el-rincon-de-laura,El Rincón De Laura,cafe,published,Palma,Palma,4.7,446,152.0062,,https://maps.google.com/?cid=7014360564426904404&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJk0rtE04nmBIRryB_Pq0t0KI,cafe-robinson-s-house-paguera,Café Robinson's House Paguera,cafe,published,,Peguera,4.7,966,168.7085,http://robinsons-house.com/,https://maps.google.com/?cid=11731927251401253039&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJnRGcZE3FlxIRBJV990uN3AM,crc-delorean,CRC DeLorean,cafe,published,Alcúdia,Alcúdia,4.7,40,141.2557,https://instagram.com/crc_delorean?igshid=OGQ5ZDc2ODk2ZA==,https://maps.google.com/?cid=278252634404394244&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJWe-6vU2TlxIRysuXA0D8K20,gelateria-rosario-artisan-ice-cream-in-palma-de-mallorca,Gelateria Rosario · Artisan Ice Cream in Palma de Mallorca,cafe,published,Palma,Palma,4.7,265,142.4976,,https://maps.google.com/?cid=7866658526001089482&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJvXW0UwDVlxIR9i_9nSxN310,sisters-cafe-bar,Sisters café & bar,cafe,draft,Pollença,Pollença,4.7,23,121.6042,,https://maps.google.com/?cid=6764210019358289910&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJkzCD5DGTlxIRNGh0XViuQbA,la-malquerida-palma,La Malquerida Palma,cafe,published,Palma,Palma,4.7,298,158.5134,https://instagram.com/lamalqueridapalma?igshid=YmMyMTA2M2Y=,https://maps.google.com/?cid=12700624118709774388&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJf5Rj1UAtlhIRjjW2sWeyn1M,cafeteria-kuku-healthy-food-drinks,Cafeteria KUKU healthy food&drinks,cafe,published,Alcúdia,Port d'Alcúdia,4.7,419,146.465,,https://maps.google.com/?cid=6025730984877897102&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ11x5UqfWlxIRykIifda6ZwI,la-mar-dolca,La Mar Dolça,cafe,published,Pollença,Pollença,4.7,754,166.5589,http://www.lamardolsa.com/,https://maps.google.com/?cid=173312541062218442&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJB5VzwFCSlxIR-FgXJmRbY8A,cafe-riutort,Cafè Riutort,cafe,published,Palma,Palma,4.7,901,158.1041,,https://maps.google.com/?cid=13863024563670440184&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJt2uzUtaTlxIRcqCdXTffASE,greengo-palma-specialty-coffee-brunch,Greengo Palma | Specialty Coffee & Brunch,cafe,published,Palma,Palma,4.7,595,164.5049,http://greengopalma.com/,https://maps.google.com/?cid=2378427507115139186&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJHxK5C5iTlxIRpvSK9tywnGQ,bacan-specialty-coffee-brunch,BACAN - Specialty coffee & brunch,cafe,published,Palma,Palma,4.7,679,165.6502,http://instagram.com/bacancafeteria,https://maps.google.com/?cid=7249863963235251366&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ45rjnD4hmBIROz_XK0aUGeU,ca-n-pinchino,Ca'n Pinchiño,cafe,published,Andratx,Andratx,4.7,122,150.7981,http://qrco.de/beU707?fbclid=PAAaa8_uI7mwf9JaXUzJbV9yr150TfC7AMzWwNi6iwA_G-eVG0g288I-YgwGk_aem_AQJeDlKXp9tJDXpQqph8p-UKL3v4F2_diE_h6DdzWEs_L4ZyE_pxWhCmsf5q9fOmdYM,https://maps.google.com/?cid=16508388938207412027&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJZarZCP3llxIR69BRAn90toY,petit-cafe-frozen-yogurt,Petit Cafè Frozen Yogurt,cafe,published,Sóller,Port de Sóller,4.7,471,162.4788,https://www.instagram.com/petitcafefrozzenyogurt/?hl=es,https://maps.google.com/?cid=9707074135692267755&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJRdfhkznFlxIRTBddwYNS5-w,es-fornet-by-marga,Es Fornet by Marga,cafe,published,,Inca,4.7,287,148.1878,,https://maps.google.com/?cid=17070703638409451340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJGZvEAgDFlxIRjF8kxBwxFv8,pasteleria-tanger,Pasteleria tanger,cafe,published,,Inca,4.7,37,130.5957,,https://maps.google.com/?cid=18380932928778821516&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJu0-l66hJlhIRun5g8QiUuG0,sa-creperia-sa-bassa,Sa Creperia Sa Bassa,cafe,published,,Manacor,4.7,947,158.5362,,https://maps.google.com/?cid=7906231911979187898&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJu9RtIf_zlxIRSnS4xr7J1Hk,doble,Doble,cafe,published,,Esporles,4.7,403,151.1276,,https://maps.google.com/?cid=8778863394866885706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJGzjU1W9blhIREwOxU-LglP8,bocoi-portocolom,Bocoi Portocolom,cafe,published,,Portocolom,4.7,780,166.853,https://www.bocoiportocolom.com/,https://maps.google.com/?cid=18416592038896141075&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJKZshM6ZJlhIRZ14n3PUi6C8,nou-convent-cafee,Nou Convent Cafee,cafe,published,,Manacor,4.7,70,146.0252,http://www.nouconventcafeteria.com/,https://maps.google.com/?cid=3452047553735384679&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJR0EcE7mJlxIRx5nzA0o8UZw,bleecker-santa-ponca,Bleecker santa ponça,cafe,published,,Santa Ponça,4.7,309,158.8272,http://bleeckersantaponsa.com/,https://maps.google.com/?cid=11263850431621863879&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ77Wq-vdRlhIRA_LF_5rt6ww,clement-panaderia-y-pasteleria,Clement Panadería y pasteleria,cafe,draft,,Santanyí,4.7,613,154.7634,,https://maps.google.com/?cid=931098997954048515&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJRWdlv-7plxIR4KYCgh6mXIM,forn-de-barri,Forn de Barri,cafe,published,Sóller,Sóller,4.7,469,162.442,https://www.instagram.com/forndebarri?igsh=MTl6cWNob3lsaTVzbQ%3D%3D&utm_source=qr,https://maps.google.com/?cid=9465623166786381536&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ8WiQFwAzlhIRAdZr6bzzIrc,bar-er-domi,Bar Er Domi,cafe,draft,,Can Picafort,4.7,202,145.1499,,https://maps.google.com/?cid=13196377850844534273&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJoRzej5dHlhIRE_Oy7SpSsAw,brunch-spritz-cafe,Brunch Spritz Café,cafe,draft,,Porto Cristo,4.7,21,135.8485,https://restaurante.covermanager.com/mas-que-pizza/,https://maps.google.com/?cid=914321068686242579&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJI4bXMNuTlxIRFqjfKthtFIA,mocaro,Mocaro,cafe,published,Palma,Palma,4.7,508,153.1344,,https://maps.google.com/?cid=9229122311588653078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJi64_B_yTlxIRs3JUZiN8Ogk,el-perrito-coffe-brunch-sa-feixina,El perrito - Coffe & Brunch | Sa Feixina,cafe,published,Palma,Palma,4.7,734,166.3257,https://www.elperritocafe.com/sa-feixina,https://maps.google.com/?cid=664980386473079475&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJv5gQl3GSlxIRhaUXN1CFhnM,mosaic-cafe,Mosaic Café,cafe,published,Palma,Palma,4.7,404,161.1491,https://drive.google.com/file/d/1DmM8YoWLg0k5AyIfs_d9Kr7Wu7-ro2u0/view?usp=drivesdk,https://maps.google.com/?cid=8324487540809115013&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJCwnRU8xRlhIRssf5AJ1uJyw,makani-coffee-specialty-coffee-brunch-mallorca,Makani Coffee - Specialty Coffee & Brunch Mallorca,cafe,published,,Portopetro,4.7,52,143.4855,https://makanicoffee.com/,https://maps.google.com/?cid=3181633282365835186&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ6-udwHhAlhIREGSCnx4pbVw,bernardini,Bernardini,cafe,published,,Cala Millor,4.7,1006,154.0606,,https://maps.google.com/?cid=6660024635452711952&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJua2lLteTlxIRnHvVLkK8wuE,papayas-coffee-brunch,Papayas Coffee & Brunch,cafe,published,Palma,Palma,4.7,57,144.2686,https://www.instagram.com/papayascoffee/profilecard/?igsh=anM1eXBtNjViZmVy,https://maps.google.com/?cid=16267771796455259036&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJH8p4_KDWlxIRwY68AZBufP8,creperie-maduixa,Creperie Maduixa,cafe,draft,Pollença,Pollença,4.7,456,152.1983,,https://maps.google.com/?cid=18409710941567225537&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJa4zx8s-TlxIRXPi1hcJf0Do,batx,Batx,cafe,published,Palma,Palma,4.7,694,165.8397,https://www.batxcafe.com/,https://maps.google.com/?cid=4237992538427226204&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJe8BiHlPllxIRRlfmrAulMNo,blai,Blai,cafe,published,Sóller,Port de Sóller,4.7,539,163.6479,https://www.blaibar.com/,https://maps.google.com/?cid=15722247768714401606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJcc1Vn52TlxIRvLCJdtuORks,s-aire-cafe,S'Aire Café,cafe,published,Palma,Palma,4.6,270,145.6594,,https://maps.google.com/?cid=5424179874452058300&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ_Wydbk6SlxIRc5wKl1c1hcY,ca-n-joan-de-s-aigo-cafe,Ca'n Joan de s'Aigo,cafe,published,Palma,Palma,4.6,7852,184.8996,https://canjoandesaigo.com/es/can-joan-de-saigo-can-sanc-es/,https://maps.google.com/?cid=14304898441724730483&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJL47JHKZJlhIRmueO_lhgHgQ,can-lliro,Can Lliro,cafe,published,,Manacor,4.6,536,161.5995,https://www.instagram.com/canlliro/,https://maps.google.com/?cid=296780560797198234&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJMUVC9wWJlxIRgT_asXLM_8M,pacifico-soul-kitchen,Pacifico Soul Kitchen,cafe,draft,,Santa Ponça,4.6,492,150.8393,,https://maps.google.com/?cid=14123231749439373185&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ_x3vlM5BlhIR58MgXohfGlI,meson-d-d,Mesón D&D,cafe,published,,S'Illot,4.6,502,161.0314,https://www.facebook.com/david.jaldo.90,https://maps.google.com/?cid=5916146099803964391&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJV5L0S_0gmBIR-NO783jDK-s,cafe-el-divan,Café El Diván,cafe,published,Andratx,Andratx,4.6,147,140.4052,,https://maps.google.com/?cid=16945852947164287992&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJhTb53HtRlhIRlDnz3mtD-HU,donuts-cafe,Donuts Café,cafe,published,,Santanyí,4.6,201,153.107,https://sagelateria.es/,https://maps.google.com/?cid=8500618427242854804&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJiTVQpmHvlxIRlypmH13VBx0,ca-n-uetam,Ca'n Uetam,cafe,published,,Valldemossa,4.6,1041,167.3574,https://www.canuetam.com/,https://maps.google.com/?cid=2091875147872348823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJw2kO3j_0lxIRGYdkcHCuT1A,can-busquets-hotel-d-interior,Can Busquets - Hotel d'Interior,cafe,draft,,Banyalbufar,4.6,166,151.4543,https://www.canbusquetsmallorca.com/,https://maps.google.com/?cid=5787035844139583257&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJAUNyjUSSlxIRWngy_Gs6oGs,rivareno-gelateria,Rivareno Gelateria,cafe,published,Palma,Palma,4.6,3015,176.5886,http://www.rivareno.com/,https://maps.google.com/?cid=7755262793799071834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJz6SH5Yb1lxIRM7YtIypGwyk,mirador-banyalbufar,Mirador Banyalbufar,cafe,draft,,Banyalbufar,4.6,153,135.7504,,https://maps.google.com/?cid=3009326122806392371&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJAQCJ14RUlhIRaohvGN5moXg,can-mosson-bar,Can Mosson Bar,cafe,published,,Santanyí,4.6,53,126.6479,,https://maps.google.com/?cid=8692341859880503402&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ2exNSdiTlxIRUjjWdlnVI0s,brunchit,Brunchit,cafe,published,Palma,Palma,4.6,2383,174.5461,https://brunchit.es/restaurantes/brunchit-palma/,https://maps.google.com/?cid=5414405757252024402&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJTeHUG1STlxIRCV7RZRAXMno,momo-restaurant-cocina-mediterranea-e-italiana-en-portixol,Momo Restaurant | Cocina mediterránea e Italiana en Portixol,cafe,published,Palma,Palma,4.6,290,156.2779,https://momorestaurant.es/,https://maps.google.com/?cid=8805125580657876489&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJYatgnmnvlxIRwP_ACjoiDt4,finca-son-mico,Finca Son Mico,cafe,published,Sóller,Sóller,4.6,414,149.361,,https://maps.google.com/?cid=16000764158777819072&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJW8kctS4tlhIRVN1wQQeDcW0,patagonia-cafe-bistro,Patagonia Café-Bistro,cafe,published,Alcúdia,Alcúdia,4.6,297,146.4843,,https://maps.google.com/?cid=7886228489688374612&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJQ8_ShjZblhIRKC9OSFtqeEI,yosoy-kitchen-cocktails,YOSOY - Kitchen & Cocktails,cafe,published,,Portocolom,4.6,409,159.2557,https://yosoy-portocolom.com/,https://maps.google.com/?cid=4789695143996174120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ67LrK_STlxIRFs_EFe5KGyM,heladeria-palma,Heladeria Palma,cafe,published,Palma,Palma,4.6,323,157.2109,http://heladospalma.com/,https://maps.google.com/?cid=2529698002126556950&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJR6kfaQe7lxIROm7ywxezMYU,cafe-arabic,Cafè Arabic,cafe,published,,Llucmajor,4.6,456,150.1983,,https://maps.google.com/?cid=9597649195556302394&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJTTI_RcfFlxIRpvmWZ3jfKI4,new-hackafe,New Hackafe,cafe,published,,Inca,4.6,398,159.0195,https://www.facebook.com/New-Hackafe-717653335353786,https://maps.google.com/?cid=10243683060681210278&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJoxnma2CTlxIR88gdvZi4kPU,federal-brunch-y-cafe-de-especialidad-palma,FEDERAL Brunch y Café de Especialidad - Palma,cafe,published,Palma,Palma,4.6,1246,168.9173,https://federalcafe.es/,https://maps.google.com/?cid=17694845902086064371&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJubCAmqRJlhIRcYaBLjGsq8w,dulce-de-leche,Dulce de Leche,cafe,published,,Manacor,4.6,1178,168.4303,https://www.facebook.com/DulcedelecheManacor/,https://maps.google.com/?cid=14748070731988436593&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJWyWomgC7lxIR9VuoSf6eOMc,s-espigolera,S'Espigolera,cafe,draft,,Llucmajor,4.6,112,138.0616,,https://maps.google.com/?cid=14355398627238108149&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJBwR46aCrlxIRLBEOoktNJMw,xesquet-botiga-del-pa,"Xesquet, botiga del pà",cafe,draft,,Ses Salines,4.6,145,140.2871,,https://maps.google.com/?cid=14709967270135599404&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJuR64lpeTlxIRK3l_nSw02Bc,gelateria-la-romana,Gelateria La Romana,cafe,published,Palma,Palma,4.6,389,158.8213,https://www.gelateriaromana.com/102-gelateria-palma-di-maiorca.php,https://maps.google.com/?cid=1718180624067426603&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ88pNtWzplxIRrGvvDlSpasI,can-nico,CAN’NICO,cafe,draft,Palma,Palma,4.6,194,152.8007,http://www.cannico.es/,https://maps.google.com/?cid=14009195769382267820&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJJZztsGstlhIRHzw3O8Kpf9Y,bar-cafeteria-dos-jotas,Bar cafeteria Dos Jotas,cafe,published,Alcúdia,Alcúdia,4.6,382,148.664,,https://maps.google.com/?cid=15456259097841056799&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJO0ME5kqJlxIRKZjIB4sdpmA,natalies-bar,Natalies Bar,cafe,draft,,Palmanova,4.6,217,143.7691,,https://maps.google.com/?cid=6964286356743297065&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ74jTvX5AlhIRVCeFB1Liz84,moments-cafe,MOMENTS Café,cafe,published,,Cala Millor,4.6,893,166.0268,http://www.momentsmallorca.com/,https://maps.google.com/?cid=14902378533933623124&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJP5cqNxuTlxIRoo787taxDWg,crave,Crave,cafe,published,Palma,Palma,4.6,164,151.3497,https://www.instagram.com/cravemallorca,https://maps.google.com/?cid=7497844491332390562&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJldxAIwCTlxIRQVOkzRb2uv8,fiordilatte-gelateria-palma,Fiordilatte Gelateria Palma,cafe,published,Palma,Palma,4.6,279,140.9432,,https://maps.google.com/?cid=18427311403139617601&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJe6bP40-SlxIRFRrse8wqm1U,giovanni-l-gelato-deluxe,Giovanni L. Gelato Deluxe,cafe,published,Palma,Palma,4.6,1438,165.1612,http://giovanni-l.es/,https://maps.google.com/?cid=6168571172354791957&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ59aR4KwXlhIRG8kWsGSaCpU,cafeteria-pizarro,cafeteria pizarro,cafe,published,,Cala Ratjada,4.6,482,150.6789,,https://maps.google.com/?cid=10739566018660059419&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJZ6eCSn9AlhIRwm_gEGu_2ms,cafeteria-mallorca,Cafetería Mallorca,cafe,published,,Cala Millor,4.6,153,140.7504,,https://maps.google.com/?cid=7771734573546762178&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJQ-B21m0ylhIRjlV6QSlsegQ,julia-s-cafe,Julia's Café,cafe,published,,Can Picafort,4.6,1105,157.8751,,https://maps.google.com/?cid=322689247758407054&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJX_n4lPcWlhIRWc5ABbsjUF4,cafeteria-cala-ratjada,Cafeteria Cala Ratjada,cafe,published,,Cala Ratjada,4.6,432,149.7298,,https://maps.google.com/?cid=6795971123856068185&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJlROElXRBlhIRk18CBDkiHHY,point-mallorca-snack-brunch,Point Mallorca - Snack & brunch!,cafe,published,,S'Illot,4.6,52,126.4855,,https://maps.google.com/?cid=8510715024099139475&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
